accuracy,completeness,fluency,prosodic,total,words,speaker,gender,age,split
8,10.0,9,9,8,"[{'accuracy': 10, 'phones': array(['B', 'OW0', 'TH'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'BOTH', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['P', 'L', 'EH1', 'ER0', 'Z'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2., 2.]), 'stress': 10, 'text': 'PLAYERS', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['HH', 'AW0', 'EH1', 'V', 'ER0'], dtype=object), 'phones-accuracy': array([2. , 2. , 1.6, 2. , 2. ]), 'stress': 10, 'text': 'HOWEVER', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['W', 'ER0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'WERE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['AH0', 'F', 'EH1', 'K', 'T', 'IY0', 'Z'], dtype=object), 'phones-accuracy': array([2. , 2. , 2. , 2. , 2. , 2. , 1.6]), 'stress': 10, 'text': 'AFFECTIES', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['IH0', 'N'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'IN', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['DH', 'AH0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'THE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['F', 'AO0', 'R', 'TH'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2.]), 'stress': 10, 'text': 'FOURTH', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['K', 'W', 'AO1', 'R', 'T', 'ER0'], dtype=object), 'phones-accuracy': array([1.6, 1.6, 2. , 2. , 2. , 2. ]), 'stress': 10, 'text': 'QUARTER', 'total': 10, 'mispronunciations': array([], dtype=object)}]",2897,m,20,test
8,10.0,10,9,8,"[{'accuracy': 10, 'phones': array(['AY0'], dtype=object), 'phones-accuracy': array([2.]), 'stress': 10, 'text': 'I', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['AH0', 'M'], dtype=object), 'phones-accuracy': array([1.6, 2. ]), 'stress': 10, 'text': 'AM', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['G', 'OW0', 'IH0', 'NG'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2.]), 'stress': 10, 'text': 'GOING', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['T', 'UW0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'TO', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['L', 'ER0', 'N'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'LEARN', 'total': 10, 'mispronunciations': array([], dtype=object)}]",2897,m,20,test
10,10.0,9,9,9,"[{'accuracy': 10, 'phones': array(['S', 'T', 'AH0', 'F'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2.]), 'stress': 10, 'text': 'STUFF', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['F', 'AH0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'FOR', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['DH', 'IY0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'THE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['AH1', 'DH', 'ER0'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'OTHER', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['AH0', 'K', 'AW1', 'N', 'T'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2., 2.]), 'stress': 10, 'text': 'ACCOUNT', 'total': 10, 'mispronunciations': array([], dtype=object)}]",2897,m,20,test
9,10.0,9,9,8,"[{'accuracy': 10, 'phones': array(['DH', 'IH0', 'S'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'THIS', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['IH0', 'Z'], dtype=object), 'phones-accuracy': array([2. , 1.8]), 'stress': 10, 'text': 'IS', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['DH', 'IY0'], dtype=object), 'phones-accuracy': array([1.6, 1.2]), 'stress': 10, 'text': 'THE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['OW1', 'N', 'L', 'IY0'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2.]), 'stress': 10, 'text': 'ONLY', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['W', 'AH0', 'N'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'ONE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['AY0'], dtype=object), 'phones-accuracy': array([2.]), 'stress': 10, 'text': 'I', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['F', 'AW0', 'N', 'D'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2.]), 'stress': 10, 'text': 'FOUND', 'total': 10, 'mispronunciations': array([], dtype=object)}]",2897,m,20,test
5,10.0,9,9,5,"[{'accuracy': 6, 'phones': array(['G', 'R', 'EY0', 'T'], dtype=object), 'phones-accuracy': array([1.2, 1.6, 2. , 2. ]), 'stress': 10, 'text': 'GREAT', 'total': 6, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['B', 'IY0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'BE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['P', 'AA0', 'R', 'T'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2.]), 'stress': 10, 'text': 'PART', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['AH0', 'V'], dtype=object), 'phones-accuracy': array([1.6, 2. ]), 'stress': 10, 'text': 'OF', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 3, 'phones': array(['DH', 'AH0'], dtype=object), 'phones-accuracy': array([0.8, 0.8]), 'stress': 10, 'text': 'THE', 'total': 4, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['D', 'IH0', 'S', 'K', 'AH1', 'SH', 'N'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2., 2., 2., 2.]), 'stress': 10, 'text': 'DISCUSSION', 'total': 10, 'mispronunciations': array([], dtype=object)}]",2897,m,20,test
10,10.0,9,9,9,"[{'accuracy': 10, 'phones': array(['AY0'], dtype=object), 'phones-accuracy': array([2.]), 'stress': 10, 'text': 'I', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['W', 'AH0', 'Z'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'WAS', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['JH', 'AH0', 'S', 'T'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2.]), 'stress': 10, 'text': 'JUST', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['G', 'OW0', 'IH0', 'NG'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2.]), 'stress': 10, 'text': 'GOING', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['T', 'UW0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'TO', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['R', 'AY0', 'T'], dtype=object), 'phones-accuracy': array([2. , 2. , 1.8]), 'stress': 10, 'text': 'WRITE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['DH', 'AE0', 'T'], dtype=object), 'phones-accuracy': array([2. , 1.6, 2. ]), 'stress': 10, 'text': 'THAT', 'total': 10, 'mispronunciations': array([], dtype=object)}]",2897,m,20,test
10,10.0,10,10,10,"[{'accuracy': 10, 'phones': array(['W', 'EH1', 'L', 'K', 'AH0', 'M'], dtype=object), 'phones-accuracy': array([2. , 2. , 2. , 2. , 2. , 1.8]), 'stress': 10, 'text': 'WELCOME', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['T', 'UW0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'TO', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['DH', 'AH0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'THE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['N', 'Y', 'UW0'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'NEW', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['W', 'ER0', 'L', 'D'], dtype=object), 'phones-accuracy': array([2. , 2. , 2. , 1.8]), 'stress': 10, 'text': 'WORLD', 'total': 10, 'mispronunciations': array([], dtype=object)}]",2897,m,20,test
9,10.0,9,9,9,"[{'accuracy': 10, 'phones': array(['B', 'IY0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'BE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['SH', 'UH', 'AH0'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'SURE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['T', 'UW0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'TO', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['CH', 'EH0', 'K'], dtype=object), 'phones-accuracy': array([1.8, 2. , 2. ]), 'stress': 10, 'text': 'CHECK', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['DH', 'IH0', 'S'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'THIS', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['AW0', 'T'], dtype=object), 'phones-accuracy': array([2. , 1.4]), 'stress': 10, 'text': 'OUT', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['T', 'AH0', 'N', 'AY1', 'T'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2., 2.]), 'stress': 10, 'text': 'TONIGHT', 'total': 10, 'mispronunciations': array([], dtype=object)}]",2897,m,20,test
10,10.0,10,9,9,"[{'accuracy': 10, 'phones': array(['P', 'AH0', 'HH', 'AE1', 'P', 'S'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2., 2., 2.]), 'stress': 10, 'text': 'PERHAPS', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['Y', 'UW0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'YOU', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['K', 'AE0', 'N'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'CAN', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['HH', 'EH0', 'L', 'P'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2.]), 'stress': 10, 'text': 'HELP', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['M', 'IY0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'ME', 'total': 10, 'mispronunciations': array([], dtype=object)}]",2897,m,20,test
10,10.0,9,9,9,"[{'accuracy': 10, 'phones': array(['HH', 'AH0', 'L', 'OW1'], dtype=object), 'phones-accuracy': array([2. , 1.6, 2. , 1.8]), 'stress': 10, 'text': 'HELLO', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['R', 'IH0', 'CH'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'RICH', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['AY0'], dtype=object), 'phones-accuracy': array([2.]), 'stress': 10, 'text': 'I', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['AH0', 'M'], dtype=object), 'phones-accuracy': array([1.6, 2. ]), 'stress': 10, 'text': 'AM', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['S', 'AH1', 'R', 'IY0'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2.]), 'stress': 10, 'text': 'SORRY', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['T', 'UW0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'TO', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['HH', 'IH', 'AH0'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'HEAR', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['DH', 'IH0', 'S'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'THIS', 'total': 10, 'mispronunciations': array([], dtype=object)}]",2897,m,20,test
8,10.0,9,9,8,"[{'accuracy': 10, 'phones': array(['HH', 'AE0', 'D'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'HAD', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['AH0'], dtype=object), 'phones-accuracy': array([1.6]), 'stress': 10, 'text': 'A', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['G', 'R', 'EY0', 'T'], dtype=object), 'phones-accuracy': array([2. , 2. , 2. , 1.6]), 'stress': 10, 'text': 'GREAT', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['F', 'ER0', 'S', 'T'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2.]), 'stress': 10, 'text': 'FIRST', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['D', 'EY0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'DAY', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['AH0', 'V'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'OF', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['S', 'K', 'UW0', 'L'], dtype=object), 'phones-accuracy': array([2. , 2. , 1.2, 2. ]), 'stress': 10, 'text': 'SCHOOL', 'total': 10, 'mispronunciations': array([], dtype=object)}]",2897,m,20,test
8,10.0,9,9,8,"[{'accuracy': 10, 'phones': array(['DH', 'IH0', 'S'], dtype=object), 'phones-accuracy': array([1.8, 2. , 2. ]), 'stress': 10, 'text': 'THIS', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['IH0', 'Z'], dtype=object), 'phones-accuracy': array([2. , 1.8]), 'stress': 10, 'text': 'IS', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['AH0', 'N'], dtype=object), 'phones-accuracy': array([1.8, 1.8]), 'stress': 10, 'text': 'AN', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['OW0', 'L', 'D'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'OLD', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['AH0', 'R', 'EH1', 'S', 'T'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2., 2.]), 'stress': 10, 'text': 'ARREST', 'total': 10, 'mispronunciations': array([], dtype=object)}]",2897,m,20,test
10,10.0,10,9,9,"[{'accuracy': 10, 'phones': array(['W', 'AY0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'WHY', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['D', 'UH0'], dtype=object), 'phones-accuracy': array([2. , 1.8]), 'stress': 10, 'text': 'DO', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['Y', 'UW0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'YOU', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['N', 'IY0', 'D'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'NEED', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['M', 'IY0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'ME', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['N', 'AW0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'NOW', 'total': 10, 'mispronunciations': array([], dtype=object)}]",2897,m,20,test
10,10.0,9,9,9,"[{'accuracy': 10, 'phones': array(['W', 'EH0', 'L'], dtype=object), 'phones-accuracy': array([2. , 2. , 1.8]), 'stress': 10, 'text': 'WELL', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['DH', 'AE0', 'T'], dtype=object), 'phones-accuracy': array([2. , 2. , 1.8]), 'stress': 10, 'text': 'THAT', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['S'], dtype=object), 'phones-accuracy': array([2.]), 'stress': 10, 'text': 'IS', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['AH0'], dtype=object), 'phones-accuracy': array([2.]), 'stress': 10, 'text': 'A', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['V', 'EH1', 'R', 'IY0'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2.]), 'stress': 10, 'text': 'VERY', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['F', 'EH0', 'R'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'FAIR', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['P', 'OY0', 'N', 'T'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2.]), 'stress': 10, 'text': 'POINT', 'total': 10, 'mispronunciations': array([], dtype=object)}]",2897,m,20,test
8,10.0,9,9,8,"[{'accuracy': 10, 'phones': array(['AY0'], dtype=object), 'phones-accuracy': array([2.]), 'stress': 10, 'text': 'I', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['SH', 'AW1', 'T', 'IH0', 'D'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2., 2.]), 'stress': 10, 'text': 'SHOUTED', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['AE0', 'Z'], dtype=object), 'phones-accuracy': array([2. , 1.8]), 'stress': 10, 'text': 'AS', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['AY0'], dtype=object), 'phones-accuracy': array([2.]), 'stress': 10, 'text': 'I', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['JH', 'AH0', 'M', 'P', 'T'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2., 2.]), 'stress': 10, 'text': 'JUMPED', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['AW0', 'T'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'OUT', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['AH0', 'V'], dtype=object), 'phones-accuracy': array([2. , 1.8]), 'stress': 10, 'text': 'OF', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['DH', 'AH0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'THE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 6, 'phones': array(['T', 'R', 'AH0', 'K'], dtype=object), 'phones-accuracy': array([2. , 2. , 1.6, 2. ]), 'stress': 10, 'text': 'TRUCK', 'total': 6, 'mispronunciations': array([], dtype=object)}]",2897,m,20,test
8,10.0,8,8,8,"[{'accuracy': 10, 'phones': array(['DH', 'AE0', 'T', 'S'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2.]), 'stress': 10, 'text': ""THAT'S"", 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['DH', 'IY0'], dtype=object), 'phones-accuracy': array([2. , 1.6]), 'stress': 10, 'text': 'THE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['K', 'AY0', 'N', 'D'], dtype=object), 'phones-accuracy': array([2. , 1.8, 1.8, 2. ]), 'stress': 10, 'text': 'KIND', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['AH0', 'V'], dtype=object), 'phones-accuracy': array([2. , 1.8]), 'stress': 10, 'text': 'OF', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['P', 'ER1', 'S', 'N'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2.]), 'stress': 10, 'text': 'PERSON', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['AY0'], dtype=object), 'phones-accuracy': array([2.]), 'stress': 10, 'text': 'I', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['L', 'AY0', 'K'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'LIKE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['T', 'UW0'], dtype=object), 'phones-accuracy': array([2. , 1.8]), 'stress': 10, 'text': 'TO', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['D', 'IY0', 'L'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'DEAL', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['W', 'IH0', 'TH'], dtype=object), 'phones-accuracy': array([2. , 2. , 1.8]), 'stress': 10, 'text': 'WITH', 'total': 10, 'mispronunciations': array([], dtype=object)}]",2917,m,19,test
